26;010100002;7;119;0;0;0
26;010100002;7;120;0;0;0
26;010100002;7;121;0;0;0
26;010100002;7;122;0;0;0
26;010100002;8;Без;0;0;0
26;010100002;8;101;0;0;0
26;010100002;8;102;0;0;0
26;010100002;8;103;0;0;0
26;010100002;8;104;0;0;0
26;010100002;8;105;0;0;0
26;010100002;8;106;0;0;0
26;010100002;8;107;0;0;0
26;010100002;8;108;0;0;0
26;010100002;8;109;0;0;0
26;010100002;8;110;0;0;0
26;010100002;8;111;0;0;0
26;010100002;8;112;0;0;0
26;010100002;8;113;0;0;0
26;010100002;8;114;0;0;0
26;010100002;8;115;0;0;0
26;010100002;8;116;0;0;0
26;010100002;8;117;0;0;0
26;010100002;8;118;0;0;0
26;010100002;8;119;0;0;0
26;010100002;8;120;0;0;0
26;010100002;8;121;0;0;0
26;010100002;8;122;0;0;0
26;010100002;9;Без;0;0;0
26;010100002;9;101;0;0;0
26;010100002;9;102;0;0;0
26;010100002;9;103;0;0;0
26;010100002;9;104;0;0;0
26;010100002;9;105;0;0;0
26;010100002;9;106;0;0;0
26;010100002;9;107;0;0;0
26;010100002;9;108;0;0;0
26;010100002;9;109;0;0;0
26;010100002;9;110;0;0;0
26;010100002;9;111;0;0;0
26;010100002;9;112;0;0;0
26;010100002;9;113;0;0;0
26;010100002;9;114;0;0;0
26;010100002;9;115;0;0;0
26;010100002;9;116;0;0;0
26;010100002;9;117;0;0;0
26;010100002;9;118;0;0;0
26;010100002;9;119;0;0;0
26;010100002;9;120;0;0;0
26;010100002;9;121;0;0;0
26;010100002;9;122;0;0;0
26;010100002;10;Без;0;0;0
26;010100002;10;101;0;0;0
26;010100002;10;102;0;0;0
26;010100002;10;103;0;0;0
26;010100002;10;104;0;0;0
26;010100002;10;105;0;0;0
26;010100002;10;106;0;0;0
26;010100002;10;107;0;0;0
26;010100002;10;108;0;0;0
26;010100002;10;109;0;0;0
26;010100002;10;110;0;0;0
26;010100002;10;111;0;0;0
26;010100002;10;112;0;0;0
26;010100002;10;113;0;0;0
26;010100002;10;114;0;0;0
26;010100002;10;115;0;0;0
26;010100002;10;116;0;0;0
26;010100002;10;117;0;0;0
26;010100002;10;118;0;0;0
26;010100002;10;119;0;0;0
26;010100002;10;120;0;0;0
26;010100002;10;121;0;0;0
26;010100002;10;122;0;0;0
26;010100002;11;Без;0;0;0
26;010100002;11;101;0;0;0
26;010100002;11;102;0;0;0
26;010100002;11;103;0;0;0
26;010100002;11;104;0;0;0
26;010100002;11;105;0;0;0
26;010100002;11;106;0;0;0
26;010100002;11;107;0;0;0
26;010100002;11;108;0;0;0
26;010100002;11;109;0;0;0
26;010100002;11;110;0;0;0
26;010100002;11;111;0;0;0
26;010100002;11;112;0;0;0
26;010100002;11;113;0;0;0
26;010100002;11;114;0;0;0
26;010100002;11;115;0;0;0
26;010100002;11;116;0;0;0
26;010100002;11;117;0;0;0
26;010100002;11;118;0;0;0
26;010100002;11;119;0;0;0
26;010100002;11;120;0;0;0
26;010100002;11;121;0;0;0
26;010100002;11;122;0;0;0
26;010100002;12;Без;10;3;7
26;010100002;12;101;6;0;6
26;010100002;12;102;1;1;0
26;010100002;12;103;0;0;0
26;010100002;12;104;1;0;1
26;010100002;12;105;1;0;1
26;010100002;12;106;1;0;1
26;010100002;12;107;2;2;0
26;010100002;12;108;1;0;1
26;010100002;12;109;0;0;0
26;010100002;12;110;0;0;0
26;010100002;12;111;0;0;0
26;010100002;12;112;1;1;0
26;010100002;12;113;0;0;0
26;010100002;12;114;0;0;0
26;010100002;12;115;0;0;0
26;010100002;12;116;0;0;0
26;010100002;12;117;0;0;0
26;010100002;12;118;0;0;0
26;010100002;12;119;0;0;0
26;010100002;12;120;0;0;0
