26;080300006;8;1;0;0;0;2;1;0;1;3;1;1;0;4;11;2;9;5;0;0;0;6;0;0;0;7;27;5;22;8;1;0;1;9;0;0;0;10;1;0;1;11;0;0;0;12;28;4;24;13;7;4;3;14;0;0;0;15;0;0;0;16;3;1;2;17;10;3;7;18;73;38;35;19;0;0;0;20;1;0;1;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;2;1;1;26;27;3;24;27;1;0;1;28;34;16;18
26;080300007;8;1;0;0;0;2;0;0;0;3;0;0;0;4;9;6;3;5;0;0;0;6;0;0;0;7;13;0;13;8;61;58;3;9;0;0;0;10;0;0;0;11;1;1;0;12;28;9;19;13;7;6;1;14;0;0;0;15;1;1;0;16;1;0;1;17;9;8;1;18;33;20;13;19;0;0;0;20;0;0;0;21;1;0;1;22;1;1;0;23;0;0;0;24;0;0;0;25;1;0;1;26;15;5;10;27;1;1;0;28;11;9;2
26;080300008;8;1;0;0;0;2;1;0;1;3;0;0;0;4;21;11;10;5;0;0;0;6;0;0;0;7;16;3;13;8;1;0;1;9;0;0;0;10;0;0;0;11;0;0;0;12;43;14;29;13;2;0;2;14;0;0;0;15;0;0;0;16;0;0;0;17;9;2;7;18;43;24;19;19;0;0;0;20;0;0;0;21;1;1;0;22;0;0;0;23;1;1;0;24;0;0;0;25;0;0;0;26;15;5;10;27;0;0;0;28;16;6;10
26;080300009;8;1;0;0;0;2;1;0;1;3;0;0;0;4;6;2;4;5;0;0;0;6;0;0;0;7;16;5;11;8;7;7;0;9;0;0;0;10;0;0;0;11;0;0;0;12;27;10;17;13;10;8;2;14;0;0;0;15;0;0;0;16;1;0;1;17;13;7;6;18;33;21;12;19;0;0;0;20;0;0;0;21;1;0;1;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;13;3;10;27;0;0;0;28;17;9;8
26;080300010;8;1;0;0;0;2;2;0;2;3;0;0;0;4;6;0;6;5;0;0;0;6;0;0;0;7;6;0;6;8;1;0;1;9;0;0;0;10;0;0;0;11;0;0;0;12;21;0;21;13;3;0;3;14;0;0;0;15;0;0;0;16;1;0;1;17;4;0;4;18;45;26;19;19;2;1;1;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;15;5;10;27;1;1;0;28;20;7;13
26;080300011;8;1;0;0;0;2;1;0;1;3;0;0;0;4;9;0;9;5;0;0;0;6;0;0;0;7;10;0;10;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;39;0;39;13;3;0;3;14;0;0;0;15;0;0;0;16;2;0;2;17;0;0;0;18;37;15;22;19;0;0;0;20;1;1;0;21;0;0;0;22;1;1;0;23;0;0;0;24;0;0;0;25;1;1;0;26;18;4;14;27;0;0;0;28;22;11;11
26;080300012;8;1;0;0;0;2;0;0;0;3;0;0;0;4;15;6;9;5;1;1;0;6;0;0;0;7;18;3;15;8;4;4;0;9;0;0;0;10;0;0;0;11;0;0;0;12;36;14;22;13;12;10;2;14;0;0;0;15;0;0;0;16;1;0;1;17;7;5;2;18;68;40;28;19;0;0;0;20;0;0;0;21;1;1;0;22;0;0;0;23;0;0;0;24;0;0;0;25;2;2;0;26;18;5;13;27;1;1;0;28;15;7;8
26;080300013;8;1;0;0;0;2;3;0;3;3;2;0;2;4;19;15;4;5;0;0;0;6;1;1;0;7;26;11;15;8;12;11;1;9;0;0;0;10;1;1;0;11;1;1;0;12;75;41;34;13;2;1;1;14;0;0;0;15;0;0;0;16;0;0;0;17;11;8;3;18;55;33;22;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;1;0;1;26;21;9;12;27;1;1;0;28;23;16;7
26;080300014;8;1;0;0;0;2;1;0;1;3;0;0;0;4;15;8;7;5;0;0;0;6;0;0;0;7;18;7;11;8;3;1;2;9;0;0;0;10;0;0;0;11;0;0;0;12;35;12;23;13;3;2;1;14;1;0;1;15;0;0;0;16;0;0;0;17;6;1;5;18;44;22;22;19;1;1;0;20;3;3;0;21;0;0;0;22;0;0;0;23;1;1;0;24;0;0;0;25;1;0;1;26;26;8;18;27;2;1;1;28;20;9;11
24;080300015;8;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;5;0;0;0;6;0;0;0;7;2;2;0;8;4;4;0;9;0;0;0;10;0;0;0;11;0;0;0;12;2;2;0;13;3;3;0;14;0;0;0;15;2;2;0;16;0;0;0;17;1;1;0;18;7;7;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;0;0;0;27;0;0;0;28;0;0;0
24;080300016;8;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;5;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;0;0;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;1;1;0;23;0;0;0;24;0;0;0;25;0;0;0;26;2;2;0;27;1;1;0;28;5;5;0
24;080300017;8;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;5;0;0;0;6;0;0;0;7;1;1;0;8;30;30;0;9;0;0;0;10;0;0;0;11;0;0;0;12;1;1;0;13;9;9;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;2;2;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;1;1;0;27;0;0;0;28;0;0;0
26;080300018;8;1;0;0;0;2;0;0;0;3;0;0;0;4;1;1;0;5;1;1;0;6;3;3;0;7;9;8;1;8;31;27;4;9;0;0;0;10;0;0;0;11;0;0;0;12;22;18;4;13;15;13;2;14;0;0;0;15;0;0;0;16;0;0;0;17;12;11;1;18;21;17;4;19;1;1;0;20;0;0;0;21;0;0;0;22;0;0;0;23;1;1;0;24;0;0;0;25;0;0;0;26;31;24;7;27;1;1;0;28;8;7;1
24;080300019;8;1;0;0;0;2;1;1;0;3;0;0;0;4;3;3;0;5;0;0;0;6;1;1;0;7;2;2;0;8;3;3;0;9;0;0;0;10;0;0;0;11;0;0;0;12;14;14;0;13;35;35;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;8;8;0;19;0;0;0;20;0;0;0;21;1;1;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;3;3;0;27;1;1;0;28;3;3;0
24;080300020;8;1;0;0;0;2;0;0;0;3;0;0;0;4;1;1;0;5;0;0;0;6;0;0;0;7;1;1;0;8;12;12;0;9;0;0;0;10;0;0;0;11;0;0;0;12;3;3;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;1;1;0;18;13;13;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;2;2;0;27;0;0;0;28;15;15;0
24;080300021;8;1;0;0;0;2;0;0;0;3;0;0;0;4;4;4;0;5;0;0;0;6;0;0;0;7;8;8;0;8;5;5;0;9;0;0;0;10;0;0;0;11;0;0;0;12;16;16;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;6;6;0;18;9;9;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;1;1;0;26;1;1;0;27;0;0;0;28;9;9;0
26;080300022;8;1;0;0;0;2;0;0;0;3;0;0;0;4;13;9;4;5;0;0;0;6;0;0;0;7;14;10;4;8;61;49;12;9;0;0;0;10;0;0;0;11;0;0;0;12;65;39;26;13;3;2;1;14;0;0;0;15;0;0;0;16;2;0;2;17;13;3;10;18;106;82;24;19;1;1;0;20;0;0;0;21;1;0;1;22;0;0;0;23;0;0;0;24;0;0;0;25;1;1;0;26;17;7;10;27;0;0;0;28;4;3;1
24;080300023;8;1;0;0;0;2;0;0;0;3;0;0;0;4;1;1;0;5;0;0;0;6;1;1;0;7;0;0;0;8;1;1;0;9;0;0;0;10;0;0;0;11;0;0;0;12;3;3;0;13;45;45;0;14;0;0;0;15;1;1;0;16;0;0;0;17;1;1;0;18;5;5;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;0;0;0;27;0;0;0;28;0;0;0
26;080300024;8;1;0;0;0;2;0;0;0;3;0;0;0;4;3;3;0;5;0;0;0;6;0;0;0;7;1;1;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;5;5;0;13;110;110;0;14;0;0;0;15;0;0;0;16;0;0;0;17;2;2;0;18;8;8;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;1;1;0;27;0;0;0;28;2;2;0
24;080300025;8;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;5;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;0;0;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;0;0;0;27;0;0;0;28;0;0;0
26;080300026;8;1;0;0;0;2;3;1;2;3;0;0;0;4;7;6;1;5;2;2;0;6;1;1;0;7;20;6;14;8;45;38;7;9;0;0;0;10;0;0;0;11;0;0;0;12;51;27;24;13;2;1;1;14;0;0;0;15;0;0;0;16;0;0;0;17;9;7;2;18;85;64;21;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;1;1;0;26;10;4;6;27;0;0;0;28;9;6;3
26;080300027;8;1;0;0;0;2;0;0;0;3;0;0;0;4;7;5;2;5;0;0;0;6;1;1;0;7;3;1;2;8;212;209;3;9;0;0;0;10;1;0;1;11;0;0;0;12;17;13;4;13;1;1;0;14;0;0;0;15;0;0;0;16;0;0;0;17;9;9;0;18;50;50;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;4;4;0;27;0;0;0;28;6;6;0
24;080300028;8;1;0;0;0;2;0;0;0;3;0;0;0;4;1;1;0;5;0;0;0;6;0;0;0;7;4;4;0;8;5;5;0;9;0;0;0;10;0;0;0;11;0;0;0;12;24;24;0;13;1;1;0;14;0;0;0;15;0;0;0;16;1;1;0;17;5;5;0;18;35;35;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;6;6;0;27;0;0;0;28;3;3;0
24;080300029;8;1;0;0;0;2;0;0;0;3;0;0;0;4;2;2;0;5;0;0;0;6;0;0;0;7;1;1;0;8;1;1;0;9;0;0;0;10;0;0;0;11;0;0;0;12;4;4;0;13;7;7;0;14;0;0;0;15;0;0;0;16;0;0;0;17;2;2;0;18;30;30;0;19;1;1;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;1;1;0;27;0;0;0;28;1;1;0
26;080300030;8;1;0;0;0;2;0;0;0;3;2;2;0;4;2;2;0;5;0;0;0;6;0;0;0;7;6;6;0;8;7;7;0;9;0;0;0;10;1;1;0;11;0;0;0;12;23;23;0;13;32;32;0;14;0;0;0;15;0;0;0;16;1;1;0;17;7;7;0;18;33;33;0;19;0;0;0;20;1;1;0;21;0;0;0;22;0;0;0;23;0;0;0;24;1;1;0;25;0;0;0;26;6;6;0;27;1;1;0;28;22;22;0
24;080300031;8;1;0;0;0;2;1;1;0;3;0;0;0;4;1;1;0;5;0;0;0;6;0;0;0;7;3;3;0;8;1;1;0;9;0;0;0;10;0;0;0;11;0;0;0;12;4;4;0;13;1;1;0;14;0;0;0;15;0;0;0;16;0;0;0;17;1;1;0;18;7;7;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;0;0;0;27;1;1;0;28;3;3;0
26;080300032;8;1;0;0;0;2;0;0;0;3;0;0;0;4;1;0;1;5;0;0;0;6;0;0;0;7;4;2;2;8;90;85;5;9;0;0;0;10;1;1;0;11;0;0;0;12;16;10;6;13;141;116;25;14;0;0;0;15;0;0;0;16;1;0;1;17;6;3;3;18;24;17;7;19;2;2;0;20;1;1;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;7;6;1;27;0;0;0;28;11;8;3
26;080300033;8;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;5;0;0;0;6;1;1;0;7;5;5;0;8;108;108;0;9;0;0;0;10;0;0;0;11;0;0;0;12;1;1;0;13;23;23;0;14;0;0;0;15;0;0;0;16;0;0;0;17;1;1;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;0;0;0;23;0;0;0;24;0;0;0;25;0;0;0;26;2;2;0;27;0;0;0;28;1;1;0
